280378382	San Juan de Tantaranche			locality	599	-1212	-7618	Peru	Lima Provincias
280378398	Tanta			locality	559	-1212	-7602	Peru	Lima Provincias
280378453	San Juan de Jarpa			locality	1199	-1212	-7547	Peru	Junín
280378473	Chongos Bajo			locality	3184	-1212	-7527	Peru	Junín
280378478	Huancan			locality	5259	-1212	-7522	Peru	Junín
280379373	El Perú			locality	1170	-1212	-6627	Bolivia	Beni
280414700	Pangoa			locality	5648	-1211	-7300	Peru	Junín
280450360	Lahuaytambo			locality	405	-1210	-7640	Peru	Lima Provincias
280522300	San Luis			locality	12040	-1208	-7700	Peru	Lima Provincias
280522348	Antioquia			locality	296	-1208	-7652	Peru	Lima Provincias
280522446	San Jose de Quero			locality	2255	-1208	-7554	Peru	Junín
280558295	Lima	Callao		locality	8165885	-1207	-7705	Peru	Callao
280558479	Huancayo			locality	330373	-1207	-7521	Peru	Junín
280562150	Aramari			locality	5293	-1207	-3850	Brazil	Bahia
280594471	Chupaca			locality	13829	-1206	-7529	Peru	Junín
280630473	Pilcomayo			locality	16450	-1205	-7527	Peru	Junín
280633147	Peixe			locality	5608	-1205	-4853	Brazil	Tocantins
280634115	Santanópolis			locality	1779	-1205	-3885	Brazil	Bahia
280670124	Irará			locality	11754	-1204	-3876	Brazil	Bahia
280702360	San Damian			locality	1598	-1203	-7640	Peru	Lima Provincias
280702471	Sicaya			locality	6956	-1203	-7529	Peru	Junín
280738462	Chambara			locality	634	-1202	-7538	Peru	Junín
280742138	Ouriçangas			locality	2794	-1202	-3862	Brazil	Bahia
280777110	Sucupira			locality	1163	-1201	-4890	Brazil	Tocantins
280810310	Santa Maria	Santa María		locality	31314	-1200	-7690	Peru	Lima Provincias
280813737	Brotas de Macaúbas			locality	3129	-1200	-4263	Brazil	Bahia
280882347	Santiago de Tuna			locality	407	-1198	-7653	Peru	Lima Provincias
280918475	San Agustín	San Agustin		locality	9940	-1197	-7525	Peru	Junín
280954463	Aco			locality	1463	-1196	-7537	Peru	Junín
280954466	Orcotuna			locality	3707	-1196	-7534	Peru	Junín
280954474	Saño			locality	2987	-1196	-7526	Peru	Junín
280990330	Nicolás de Pierola	Nicolas de Pierola		locality	6085	-1195	-7670	Peru	Arequipa
280990467	Mito			locality	737	-1195	-7533	Peru	Junín
280990475	San Jerónimo de Tunán	San Jeronimo de Tunan		locality	8839	-1195	-7525	Peru	Junín
280993838	Mulungu do Morro			locality	5872	-1195	-4162	Brazil	Bahia
280993983	Baixa Grande			locality	8556	-1195	-4017	Brazil	Bahia
280994205	Cardeal da Silva			locality	2912	-1195	-3795	Brazil	Bahia
281026474	Quilcas			locality	2533	-1194	-7526	Peru	Junín
281030191	Entre Rios			locality	24211	-1194	-3809	Brazil	Bahia
281098333	Ricardo Palma			locality	7178	-1192	-7667	Peru	Lima Provincias
281098468	Matahuasi			locality	2578	-1192	-7532	Peru	Junín
281134347	San Bartolome			locality	792	-1191	-7653	Peru	Lima Provincias
281134468	Concepción	Concepcion		locality	10839	-1191	-7532	Peru	Junín
281206461	Sincos			locality	1860	-1189	-7539	Peru	Junín
281209093	Cariri do Tocantins			locality	2129	-1189	-4907	Brazil	Tocantins
281242470	Santa Rosa de Saco			locality	11687	-1188	-7530	Peru	Junín
281242471	Santa Rosa de Ocopa			locality	1830	-1188	-7529	Peru	Junín
281243498	Rodrigues Alves			locality	4780	-1188	-6502	Brazil	Acre
281281344	Novo Jardim			locality	1868	-1187	-4656	Brazil	Tocantins
281317953	Mundo Novo			locality	14035	-1186	-4047	Brazil	Bahia
281350331	Santa Eulalia			locality	12074	-1185	-7669	Peru	Lima Provincias
281350345	San Mateo de Otao			locality	141	-1185	-7655	Peru	Lima Provincias
281350360	Matucana			locality	3721	-1185	-7640	Peru	Lima Provincias
281350465	Apata			locality	1509	-1185	-7535	Peru	Junín
281352454	Sinop			locality	101407	-1185	-5546	Brazil	Mato Grosso
281389922	Tapiramutá			locality	12984	-1184	-4078	Brazil	Bahia
281422289	Leoncio Prado			locality	354	-1183	-7711	Peru	Lima Provincias
281422338	Callahuanca			locality	468	-1183	-7662	Peru	Lima Provincias
281422457	Muqui			locality	1147	-1183	-7543	Peru	Junín
281458438	Llocllapampa			locality	927	-1182	-7562	Peru	Junín
281458461	El Mantaro			locality	2665	-1182	-7539	Peru	Junín
281458470	Chicche			locality	610	-1182	-7530	Peru	Junín
281458820	Fitzcarrald			locality	229	-1182	-7180	Peru	Madre de Dios
281461738	Ipupiara			locality	6134	-1182	-4262	Brazil	Bahia
281462007	Pintadas			locality	6223	-1182	-3993	Brazil	Bahia
281462238	Conde			locality	12665	-1182	-3762	Brazil	Bahia
281494400	Paccha			locality	881	-1181	-7600	Peru	Junín
281494428	Canchayllo			locality	1279	-1181	-7572	Peru	Junín
281494453	Huaripampa			locality	1146	-1181	-7547	Peru	Junín
281494455	Muquiyauyo			locality	2508	-1181	-7545	Peru	Junín
281494458	Huamali			locality	1472	-1181	-7542	Peru	Junín
281530450	Jauja			locality	15029	-1180	-7550	Peru	Junín
281530456	Ataura			locality	1137	-1180	-7544	Peru	Junín
281531320	Blanca Flor			locality	996	-1180	-6680	Bolivia	Pando
281534164	Inhambupe			locality	16284	-1180	-3836	Brazil	Bahia
281566406	Suitucancha			locality	553	-1179	-7594	Peru	Junín
281566452	Sausa			locality	2808	-1179	-7548	Peru	Junín
281566457	Masma			locality	877	-1179	-7543	Peru	Junín
281566462	Masma Chicche			locality	379	-1179	-7538	Peru	Junín
281569046	Formoso do Araguaia			locality	13438	-1179	-4954	Brazil	Tocantins
281570062	Riachão do Jacuípe			locality	20717	-1179	-3938	Brazil	Bahia
281602450	Yauyos			locality	8771	-1178	-7550	Peru	Junín
281602537	Llaylla			locality	713	-1178	-7463	Peru	Junín
281606204	Esplanada			locality	21447	-1178	-3796	Brazil	Bahia
281638453	Huertas			locality	1283	-1177	-7547	Peru	Junín
281638520	Santo Domingo de Acobamba			locality	294	-1177	-7480	Peru	Junín
281641508	Riachão das Neves			locality	10857	-1177	-4492	Brazil	Bahia
281641810	Barro Alto			locality	7036	-1177	-4190	Brazil	Bahia
281642080	Ichu			locality	3511	-1177	-3920	Brazil	Bahia
281674340	San Pedro de Casta			locality	847	-1176	-7660	Peru	Lima Provincias
281674440	Janjaillo			locality	91	-1176	-7560	Peru	Junín
281674456	Julcan			locality	795	-1176	-7544	Peru	Junín
281710370	Chicla			locality	4125	-1175	-7630	Peru	Lima Provincias
281710451	Pancan			locality	673	-1175	-7549	Peru	Junín
281746438	Pomacancha			locality	70	-1174	-7562	Peru	Junín
281746444	Marco			locality	1910	-1174	-7556	Peru	Junín
281746456	Molinos			locality	1612	-1174	-7544	Peru	Junín
281747862	Alta Floresta d'Oeste	Alta Floresta do Oeste		locality	14260	-1174	-6138	Brazil	Rondônia
281782424	Chacapalpa			locality	325	-1173	-7576	Peru	Junín
281782443	Acolla			locality	5151	-1173	-7557	Peru	Junín
281782520	Andamarca			locality	398	-1173	-7480	Peru	Junín
281818341	Huachupampa			locality	432	-1172	-7659	Peru	Lima Provincias
281818451	San Pedro de Chunan			locality	479	-1172	-7549	Peru	Junín
281818492	Comas			locality	1042	-1172	-7508	Peru	Junín
281821094	Gurupi			locality	77188	-1172	-4906	Brazil	Tocantins
281821793	Barra do Mendes			locality	6386	-1172	-4207	Brazil	Bahia
281857943	Piritiba			locality	15802	-1171	-4057	Brazil	Bahia
281893984	Mairi			locality	11557	-1170	-4016	Brazil	Bahia
281929854	Cafarnaum			locality	10979	-1169	-4146	Brazil	Bahia
281962348	San Juan de Iris			locality	257	-1168	-7652	Peru	Lima Provincias
281965301	Porto Alegre do Tocantins			locality	2048	-1168	-4699	Brazil	Tocantins
281965824	Canarana			locality	11771	-1168	-4176	Brazil	Bahia
281998321	Santa Rosa de Quives			locality	441	-1167	-7679	Peru	Lima Provincias
281998391	Yauli			locality	3396	-1167	-7609	Peru	Junín
282002015	Capela do Alto Alegre			locality	5814	-1167	-3985	Brazil	Bahia
282034349	Carampoma			locality	413	-1166	-7651	Peru	Lima Provincias
282034350	Huanza			locality	571	-1166	-7650	Peru	Lima Provincias
282038198	Acajutiba			locality	12947	-1166	-3802	Brazil	Bahia
282074099	Serrinha			locality	47470	-1165	-3901	Brazil	Bahia
282074192	Aporá			locality	8923	-1165	-3808	Brazil	Bahia
282107879	Pimenta Bueno			locality	29906	-1164	-6121	Brazil	Rondônia
282145290	Almas			locality	6114	-1163	-4710	Brazil	Tocantins
282145317	Dianópolis			locality	17202	-1163	-4683	Brazil	Tocantins
282178333	Arahuay			locality	535	-1162	-7667	Peru	Lima Provincias
282181798	Ibipeba			locality	10506	-1162	-4202	Brazil	Bahia
282250386	Morococha			locality	3185	-1160	-7614	Peru	Junín
282252933	São Félix do Araguaia			locality	6208	-1160	-5067	Brazil	Mato Grosso
282254120	Biritinga			locality	3787	-1160	-3880	Brazil	Bahia
282254140	Sátiro Dias			locality	4532	-1160	-3860	Brazil	Bahia
282323901	Espigão d'Oeste			locality	21849	-1158	-6099	Brazil	Rondônia
282361672	Morpará			locality	5542	-1157	-4328	Brazil	Bahia
282361803	Ibititá			locality	8385	-1157	-4197	Brazil	Bahia
282362068	Retirolândia			locality	6980	-1157	-3932	Brazil	Bahia
282362230	Jandaíra			locality	6268	-1157	-3770	Brazil	Bahia
282394273	Chancay			locality	57928	-1156	-7727	Peru	Lima Provincias
282394282	Aucallama			locality	5554	-1156	-7718	Peru	Lima Provincias
282398056	Valente			locality	14469	-1156	-3944	Brazil	Bahia
282398073	Conceição do Coité			locality	38177	-1156	-3927	Brazil	Bahia
282430338	Lachaqui			locality	959	-1155	-7662	Peru	Lima Provincias
282466448	Ricran			locality	1199	-1154	-7552	Peru	Junín
282469884	Morro de Chapéu			locality	20398	-1154	-4116	Brazil	Bahia
282505968	Várzea do Poço			locality	5936	-1153	-4032	Brazil	Bahia
282538406	La Oroya			locality	31437	-1152	-7594	Peru	Junín
282542183	Crisópolis			locality	8982	-1152	-3817	Brazil	Bahia
282542248	Indiaroba			locality	5815	-1152	-3752	Brazil	Sergipe
282574435	Huaricolca			locality	1597	-1151	-7565	Peru	Junín
282610279	Huaral			locality	89666	-1150	-7721	Peru	Lima Provincias
282610325	Huamantanga			locality	1122	-1150	-7675	Peru	Lima Provincias
282611858	Cacoal			locality	64161	-1150	-6142	Brazil	Rondônia
282613194	Santa Rosa do Tocantins			locality	3127	-1150	-4806	Brazil	Tocantins
282613997	São José do Jacuípe			locality	7253	-1150	-4003	Brazil	Bahia
282646334	San Buenaventura			locality	288	-1149	-7666	Peru	Lima Provincias
282684263	Porto dos Gaúchos			locality	2762	-1148	-5737	Brazil	Mato Grosso
282686098	Teofilândia			locality	6886	-1148	-3902	Brazil	Bahia
282686223	Cristinápolis			locality	8738	-1148	-3777	Brazil	Sergipe
282718338	Canta			locality	3261	-1147	-7662	Peru	Lima Provincias
282721322	Rio da Conceição			locality	1718	-1147	-4678	Brazil	Tocantins
282722206	Rio Real			locality	24087	-1147	-3794	Brazil	Bahia
282757858	América Dourada			locality	11097	-1146	-4142	Brazil	Bahia
282865970	Serrolândia			locality	7530	-1143	-4030	Brazil	Bahia
282898475	Monobamba			locality	347	-1142	-7525	Peru	Junín
282901750	Gentio do Ouro			locality	5434	-1142	-4250	Brazil	Bahia
282901939	Miguel Calmon			locality	16158	-1142	-4061	Brazil	Bahia
282934318	Sumbilca			locality	800	-1141	-7682	Peru	Lima Provincias
282934366	Marcapomacocha			locality	424	-1141	-7634	Peru	Junín
282934427	Tarma			locality	36174	-1141	-7573	Peru	Junín
282972050	Juína			locality	35072	-1140	-5950	Brazil	Mato Grosso
282973816	Lapão			locality	10265	-1140	-4184	Brazil	Bahia
283043053	Tahuamanu			locality	876	-1138	-6947	Peru	Madre de Dios
283081998	Capim Grosso			locality	22369	-1137	-4002	Brazil	Bahia
283082215	Tomar do Geru			locality	4963	-1137	-3785	Brazil	Sergipe
283115041	Iberia			locality	4339	-1136	-6959	Peru	Madre de Dios
283117081	Dueré			locality	3083	-1136	-4919	Brazil	Tocantins
283118165	Olindina			locality	13097	-1136	-3835	Brazil	Bahia
283118233	Umbaúba			locality	14622	-1136	-3767	Brazil	Sergipe
283150434	Acobamba			locality	4372	-1135	-7566	Peru	Junín
283150443	Palca			locality	2146	-1135	-7557	Peru	Junín
283150543	Mazamari			locality	5808	-1135	-7457	Peru	Junín
283154254	Santa Luzia do Itanhy			locality	2995	-1135	-3746	Brazil	Sergipe
283189115	Aliança do Tocantins			locality	4709	-1134	-4885	Brazil	Tocantins
283225787	Uibaí			locality	8387	-1133	-4213	Brazil	Bahia
283258438	Huasahuasi			locality	4115	-1132	-7562	Peru	Junín
283262103	Araci			locality	20128	-1132	-3897	Brazil	Bahia
283333813	Irecê			locality	62887	-1130	-4187	Brazil	Bahia
283334177	Itapicuru			locality	7013	-1130	-3823	Brazil	Bahia
283366423	Palcamayo			locality	2579	-1129	-7577	Peru	Junín
283366537	Coviriali			locality	145	-1129	-7463	Peru	Junín
283439808	Presidente Médici			locality	13486	-1127	-6192	Brazil	Rondônia
283442220	Itabaianinha			locality	20140	-1127	-3780	Brazil	Sergipe
283442255	Estância			locality	55699	-1127	-3745	Brazil	Sergipe
283474531	Satipo			locality	22168	-1126	-7469	Peru	Junín
283510413	San Pedro de Cajas			locality	5239	-1125	-7587	Peru	Junín
283513908	Várzea Nova			locality	8523	-1125	-4092	Brazil	Bahia
283514237	Arauá			locality	4568	-1125	-3763	Brazil	Sergipe
283546260	Santa Leonor			locality	962	-1124	-7740	Peru	Lima Provincias
283546316	Lampian			locality	731	-1124	-7684	Peru	Lima Provincias
283550063	Santaluz	Santa Luz		locality	21640	-1124	-3937	Brazil	Bahia
283585165	Ipueiras			locality	1053	-1123	-4835	Brazil	Tocantins
283586150	Nova Soure			locality	11862	-1123	-3850	Brazil	Bahia
283654465	Vitoc			locality	523	-1121	-7535	Peru	Junín
283690371	Santa Barbara de Carhuacayan			locality	746	-1120	-7629	Peru	Junín
283694232	Pedrinhas			locality	6707	-1120	-3768	Brazil	Sergipe
283726305	Ihuari			locality	862	-1119	-7695	Peru	Lima Provincias
283726335	Pacaraos			locality	836	-1119	-7665	Peru	Lima Provincias
283726337	Santa Cruz de Andamarca			locality	959	-1119	-7663	Peru	Lima Provincias
283765948	Jacobina			locality	56096	-1118	-4052	Brazil	Bahia
283766198	Tobias Barreto			locality	33196	-1118	-3802	Brazil	Sergipe
283801192	Silvanópolis			locality	4225	-1117	-4808	Brazil	Tocantins
283801253	Pindorama do Tocantins			locality	3086	-1117	-4747	Brazil	Tocantins
283870399	Junín	Junin		locality	11567	-1115	-7601	Peru	Junín
283870696	Sepahua			locality	3347	-1115	-7304	Peru	Ucayali
283874238	Boquim	Buquim		locality	16168	-1115	-3762	Brazil	Sergipe
283906281	Sayan	Sayán		locality	17575	-1114	-7719	Peru	Lima Provincias
283942466	San Ramón	San Ramon		locality	18015	-1113	-7534	Peru	Junín
283945787	Central			locality	8252	-1113	-4213	Brazil	Bahia
284014238	Huacho			locality	54371	-1111	-7762	Peru	Lima Provincias
284018148	Cipó			locality	11657	-1111	-3852	Brazil	Bahia
284050239	Caleta de Carquín	Caleta de Carquin		locality	6614	-1110	-7761	Peru	Lima Provincias
284051383	Gonzalo Moreno			locality	938	-1110	-6617	Bolivia	Pando
284053957	Caém			locality	3707	-1110	-4043	Brazil	Bahia
284086237	Hualmay			locality	28441	-1109	-7763	Peru	Lima Provincias
284086385	Ondores			locality	697	-1109	-7615	Peru	Junín
284089685	Barra			locality	22962	-1109	-4315	Brazil	Bahia
284194240	Huaura			locality	31565	-1106	-7760	Peru	Lima Provincias
284198227	Riachão do Dantas			locality	5003	-1106	-3773	Brazil	Sergipe
284230468	Chanchamayo			locality	19866	-1105	-7532	Peru	Junín
284233803	Jussara			locality	10134	-1105	-4197	Brazil	Bahia
284269495	Formosa do Rio Preto			locality	14714	-1104	-4505	Brazil	Bahia
284338235	Végueta	Vegueta		locality	19077	-1102	-7765	Peru	Lima Provincias
284338408	Ulcumayo			locality	2013	-1102	-7592	Peru	Junín
284339123	Cobija			locality	55692	-1102	-6877	Bolivia	Pando
284342252	Salgado			locality	7061	-1102	-3748	Brazil	Sergipe
284377149	Brejinho de Nazaré			locality	4281	-1101	-4851	Brazil	Tocantins
284378279	São Cristóvão			locality	67886	-1101	-3721	Brazil	Sergipe
284410364	Huayllay			locality	6765	-1100	-7636	Peru	Pasco
284411126	Brasiléia			locality	15578	-1100	-6874	Brazil	Acre
284411390	Riberalta			locality	97982	-1100	-6610	Bolivia	Beni
284413547	Santa Rita de Cássia			locality	15418	-1100	-4453	Brazil	Bahia
284486037	Queimadas			locality	12996	-1098	-3963	Brazil	Bahia
284486269	Itaporanga d'Ajuda			locality	12477	-1098	-3731	Brazil	Sergipe
284518478	Perené	Perene		locality	27495	-1097	-7522	Peru	Junín
284522121	Tucano			locality	23275	-1097	-3879	Brazil	Bahia
284554307	Paccho			locality	1324	-1096	-7693	Peru	Lima Provincias
284593942	Mirangaba			locality	8659	-1095	-4058	Brazil	Bahia
284663775	Teixeirópolis			locality	1853	-1093	-6225	Brazil	Rondônia
284665960	Saúde			locality	6769	-1093	-4040	Brazil	Bahia
284699047	Assis Brasil			locality	4109	-1092	-6953	Brazil	Acre
284701691	Utinga			locality	13051	-1092	-4309	Brazil	Bahia
284734395	Carhuamayo			locality	6619	-1091	-7605	Peru	Junín
284738293	Aracaju			locality	592298	-1091	-3707	Brazil	Sergipe
284771805	Ji-Paraná			locality	107889	-1090	-6195	Brazil	Rondônia
284774233	Lagarto			locality	50631	-1090	-3767	Brazil	Sergipe
284774295	Barra dos Coqueiros			locality	22921	-1090	-3705	Brazil	Sergipe
284806471	San Luis de Shuaro			locality	740	-1089	-7529	Peru	Junín
284882288	Nossa Senhora do Socorro			locality	162780	-1087	-3712	Brazil	Sergipe
284917986	Ponto Novo			locality	8715	-1086	-4014	Brazil	Bahia
284950388	Ninacaca			locality	2757	-1085	-7612	Peru	Pasco
285022298	Navan			locality	345	-1083	-7702	Peru	Lima Provincias
285023459	Guayaramerín	Puerto Guayaramerín		locality	39010	-1083	-6541	Bolivia	Beni
285026057	Nordestina			locality	4148	-1083	-3943	Brazil	Bahia
285026147	Ribeira do Pombal			locality	30607	-1083	-3853	Brazil	Bahia
285061727	Xique-Xique			locality	32849	-1082	-4273	Brazil	Bahia
285094225	Supe Puerto	Puerto Supe		locality	10790	-1081	-7775	Peru	Lima Provincias
285094302	Caujul			locality	302	-1081	-7698	Peru	Lima Provincias
285130227	Supe			locality	17373	-1080	-7773	Peru	Lima Provincias
285130475	Mariscal Castilla			locality	441	-1080	-7525	Peru	Junín
285131463	Guajará-Mirim			locality	35680	-1080	-6537	Brazil	Rondônia
285166309	Andajes			locality	792	-1079	-7691	Peru	Lima Provincias
285169045	Lagoa da Confusão			locality	7128	-1079	-4955	Brazil	Tocantins
285169199	Monte do Carmo			locality	3011	-1079	-4801	Brazil	Tocantins
285170282	Laranjeiras			locality	21408	-1079	-3718	Brazil	Sergipe
285202319	Pachangara			locality	2065	-1078	-7681	Peru	Lima Provincias
285206293	Santo Amaro das Brotas			locality	8238	-1078	-3707	Brazil	Sergipe
285241259	Ponte Alta do Tocantins			locality	4823	-1077	-4741	Brazil	Tocantins
285242268	Areia Branca			locality	8483	-1077	-3732	Brazil	Sergipe
285277117	Fátima			locality	3117	-1076	-4883	Brazil	Tocantins
285310370	Tinyahuarco			locality	5853	-1075	-7630	Peru	Pasco
285312943	Luciara	Luciára		locality	2056	-1075	-5057	Brazil	Mato Grosso
285314079	Quijingue			locality	6731	-1075	-3921	Brazil	Bahia
285314250	Campo do Brito			locality	8601	-1075	-3750	Brazil	Sergipe
285346223	Barranca			locality	63450	-1074	-7777	Peru	Lima Provincias
285349963	Pindobaçu			locality	11723	-1074	-4037	Brazil	Bahia
285350292	Maruim			locality	12126	-1074	-3708	Brazil	Sergipe
285382273	Ambar			locality	553	-1073	-7727	Peru	Lima Provincias
285386220	Simão Dias			locality	21160	-1073	-3780	Brazil	Sergipe
285386282	Riachuelo			locality	8106	-1073	-3718	Brazil	Sergipe
285386313	Pirambu			locality	5080	-1073	-3687	Brazil	Sergipe
285418471	Villa Rica			locality	12062	-1072	-7529	Peru	Pasco
285421597	Mansidão			locality	5290	-1072	-4403	Brazil	Bahia
285421635	Buritirama			locality	8332	-1072	-4365	Brazil	Bahia
285422181	Poço Verde			locality	12728	-1072	-3819	Brazil	Sergipe
285490220	Pativilca			locality	13874	-1070	-7780	Peru	Lima Provincias
285492450	Colíder			locality	26155	-1070	-5550	Brazil	Mato Grosso
285493158	Porto Nacional			locality	43193	-1070	-4842	Brazil	Tocantins
285526373	Cerro de Pasco			locality	72193	-1069	-7627	Peru	Pasco
285563447	Remanso			locality	811	-1068	-6553	Bolivia	Beni
285566014	Itiúba			locality	9853	-1068	-3986	Brazil	Bahia
285566172	Heliópolis			locality	5679	-1068	-3828	Brazil	Bahia
285566213	Paripiranga			locality	9948	-1068	-3787	Brazil	Bahia
285566257	Itabaiana			locality	70470	-1068	-3743	Brazil	Sergipe
285566278	Santa Rosa de Lima			locality	2179	-1068	-3722	Brazil	Sergipe
285566297	Rosário do Catete			locality	6696	-1068	-3703	Brazil	Sergipe
285598216	Paramonga			locality	21580	-1067	-7784	Peru	Lima Provincias
285598405	Huachon			locality	4204	-1067	-7595	Peru	Pasco
285602247	Macambira			locality	3272	-1067	-3753	Brazil	Sergipe
285602285	Divina Pastora			locality	2154	-1067	-3715	Brazil	Sergipe
285634322	Oyón	Oyon		locality	8889	-1066	-7678	Peru	Lima Provincias
285635769	Ouro Preto do Oeste			locality	28538	-1066	-6231	Brazil	Rondônia
285638269	Malhador			locality	5773	-1066	-3731	Brazil	Sergipe
285671147	Xapuri			locality	11305	-1065	-6853	Brazil	Acre
285674177	Fátima			locality	7022	-1065	-3823	Brazil	Bahia
285674302	Carmópolis			locality	11451	-1065	-3698	Brazil	Sergipe
285746050	Cansanção			locality	11336	-1063	-3950	Brazil	Bahia
285782232	Pedra Mole			locality	1219	-1062	-3768	Brazil	Sergipe
285852864	Confresa			locality	16367	-1060	-5136	Brazil	Mato Grosso
285853089	Cristalândia			locality	5977	-1060	-4911	Brazil	Tocantins
285890306	Japaratuba			locality	8046	-1059	-3694	Brazil	Sergipe
285922297	Gorgor			locality	553	-1058	-7703	Peru	Lima Provincias
285922452	Chontabamba			locality	1308	-1058	-7548	Peru	Pasco
285926160	Cícero Dantas			locality	18168	-1058	-3840	Brazil	Bahia
285926263	Moita Bonita			locality	4830	-1058	-3737	Brazil	Sergipe
285926287	Siriri			locality	3283	-1058	-3713	Brazil	Sergipe
285958290	Huancapon			locality	1153	-1057	-7710	Peru	Lima Provincias
285958460	Oxapampa			locality	9156	-1057	-7540	Peru	Pasco
285961117	Nova Rosalândia			locality	2483	-1057	-4883	Brazil	Tocantins
285962227	Pinhão			locality	3372	-1057	-3773	Brazil	Sergipe
286030282	Manas			locality	689	-1055	-7718	Peru	Lima Provincias
286030443	Palcazu			locality	890	-1055	-7557	Peru	Pasco
286070246	Frei Paulo			locality	8599	-1054	-3754	Brazil	Sergipe
286070256	Ribeirópolis			locality	12314	-1054	-3744	Brazil	Sergipe
286106188	Adustina			locality	5795	-1053	-3812	Brazil	Bahia
286178098	Euclides da Cunha			locality	28135	-1051	-3902	Brazil	Bahia
286213478	Caxingó			locality	1013	-1050	-4522	Brazil	Piauí
286213968	Campo Formoso			locality	25663	-1050	-4032	Brazil	Bahia
286214291	Capela			locality	20405	-1050	-3709	Brazil	Sergipe
286248470	Terra Nova do Norte			locality	5049	-1049	-5530	Brazil	Mato Grosso
286250278	Nossa Senhora das Dores			locality	16531	-1049	-3722	Brazil	Sergipe
286282297	Cajatambo			locality	2509	-1048	-7703	Peru	Lima Provincias
286282348	Yanahuanca			locality	7596	-1048	-7652	Peru	Pasco
286282355	Vilcabamba			locality	1043	-1048	-7645	Peru	Pasco
286318276	Carhuapampa			locality	334	-1047	-7724	Peru	Ancash
286318346	Yanacancha			locality	25465	-1047	-7654	Peru	Pasco
286318359	Goyllarisquizga			locality	1363	-1047	-7641	Peru	Pasco
286318365	Santa Ana de Tusi			locality	7173	-1047	-7635	Peru	Pasco
286320948	Santa Terezinha			locality	2922	-1047	-5052	Brazil	Mato Grosso
286354267	Acas			locality	181	-1046	-7733	Peru	Ancash
286354354	Tapuc			locality	3088	-1046	-7646	Peru	Pasco
286393090	Pium			locality	3912	-1045	-4910	Brazil	Tocantins
286393981	Senhor do Bonfim			locality	58345	-1045	-4019	Brazil	Bahia
286394345	Ilha das Flores			locality	5822	-1045	-3655	Brazil	Sergipe
286426263	Santiago de Chilcas			locality	300	-1044	-7737	Peru	Ancash
286426350	San Pedro de Pillao			locality	975	-1044	-7650	Peru	Pasco
286426381	Huariaca			locality	7048	-1044	-7619	Peru	Pasco
286429483	Corrente			locality	16315	-1044	-4517	Brazil	Piauí
286462346	Chaupimarca			locality	31498	-1043	-7654	Peru	Pasco
286462356	Chacayan			locality	1736	-1043	-7644	Peru	Pasco
286463755	Jaru			locality	36119	-1043	-6245	Brazil	Rondônia
286463787	Vale do Paraíso			locality	2389	-1043	-6213	Brazil	Rondônia
286466066	Monte Santo			locality	9160	-1043	-3934	Brazil	Bahia
286466302	Muribeca			locality	3404	-1043	-3698	Brazil	Sergipe
286466335	Pacatuba			locality	2733	-1043	-3665	Brazil	Sergipe
286466353	Brejo Grande			locality	4046	-1043	-3647	Brazil	Sergipe
286498273	Cajamarquilla			locality	190	-1042	-7727	Peru	Ancash
286498376	Pallanchacra			locality	1229	-1042	-7624	Peru	Pasco
286570260	Ocros			locality	881	-1040	-7740	Peru	Ancash
286574357	Piaçabuçu			locality	10488	-1040	-3643	Brazil	Alagoas
286606292	Copa			locality	1117	-1039	-7708	Peru	Lima Provincias
286645258	Lagoa do Tocantins			locality	2764	-1038	-4742	Brazil	Tocantins
286678356	Paucar			locality	1837	-1037	-7644	Peru	Pasco
286682018	Andorinha			locality	6629	-1037	-3982	Brazil	Bahia
286682178	Sítio do Quinto			locality	5508	-1037	-3822	Brazil	Bahia
286754277	Cumbe			locality	2303	-1035	-3723	Brazil	Sergipe
286754313	São Francisco			locality	2427	-1035	-3687	Brazil	Sergipe
286786256	Congas			locality	819	-1034	-7744	Peru	Ancash
286786283	Canis			locality	235	-1034	-7717	Peru	Ancash
286786382	San Rafael			locality	2305	-1034	-7618	Peru	Huánuco
286787710	Cacaulândia			locality	2124	-1034	-6290	Brazil	Rondônia
286790231	Carira			locality	11519	-1034	-3769	Brazil	Sergipe
286823281	Plácido de Castro			locality	11465	-1033	-6719	Brazil	Acre
286824401	Castanheira			locality	3932	-1033	-5599	Brazil	Mato Grosso
286826307	Malhada dos Bois			locality	1659	-1033	-3693	Brazil	Sergipe
286826320	Japoatã			locality	4409	-1033	-3680	Brazil	Sergipe
286862340	Neópolis			locality	10564	-1032	-3660	Brazil	Sergipe
286930288	Pacllon			locality	1196	-1030	-7712	Peru	Ancash
286970207	Coronel João Sá			locality	7451	-1029	-3793	Brazil	Bahia
287002247	Colquioc			locality	1237	-1028	-7753	Peru	Ancash
287005231	Santa Tereza do Tocantins			locality	1679	-1028	-4769	Brazil	Tocantins
287006370	Feliz Deserto			locality	3612	-1028	-3630	Brazil	Alagoas
287038359	Colpas			locality	529	-1027	-7641	Peru	Huánuco
287038361	Cayna			locality	1621	-1027	-7639	Peru	Huánuco
287041169	Palmas			locality	247395	-1027	-4831	Brazil	Tocantins
287042298	Aquidabã			locality	11850	-1027	-3702	Brazil	Sergipe
287042342	Penedo			locality	45681	-1027	-3658	Brazil	Alagoas
