310154757	305294453
310154757	304322463
189011767	189443758
189011767	188579758
189011767	189119790
394783798	394927798
394783798	394711795
394783798	394819793
228901094	228793100
228901094	228685090
228901094	228865077
216263588	215723585
216263588	215759595
216263588	216803607
272638508	272710513
272638508	272242518
272638508	273430503
303602082	303386098
303602082	303890062
303602082	303134058
389960115	389636112
389960115	389672107
389960115	389672129
370557407	370521417
370557407	370197395
370557407	371169400
237972343	238008350
237972343	237360351
237972343	236892343
378117170	377937167
378117170	378261178
378117170	378297162
228250932	228898968
228250932	226558917
228250932	226378910
398564204	398492199
398564204	398384200
398564204	398816199
391004434	390932447
391004434	390644423
391004434	391040449
230881050	231061056
230881050	231493047
230881050	231205067
239557351	239521365
239557351	239269363
239557351	239125342
225552832	225624837
225552832	225912843
225552832	225192820
239232777	238980778
239232777	238944788
239232777	239772772
244561447	244381450
244561447	243985453
244561447	244705430
395972113	395900114
395972113	395936109
395972113	396116115
391904045	391832042
391904045	391832043
391904045	391940041
282538406	281998391
282538406	282250386
282538406	282934427
186310650	186022650
186310650	187498657
186310650	187210677
395827774	395863774
395827774	395827772
395827774	395755775
395827772	395827774
395827772	395863774
395827772	395971772
311521511	311557521
311521511	312025498
311521511	312457500
400040153	400076154
400040153	400040151
400040153	400076151
394531753	395215967
394531753	395035965
394531753	395179980
400040151	400076151
400040151	400040153
400040151	400040148
423510662	423546658
423510662	423546655
423510662	423438655
300902322	300794312
300902322	300866336
300902322	300326323
417607116	417679117
417607116	417535114
417607116	417499113
418147094	418003097
418147094	418399094
418147094	417859098
182458792	182638803
182458792	182602777
182458792	181630782
351084135	351012135
351084135	351120133
351084135	351012137
397376104	397484105
397376104	397268106
397376104	397268099
395000091	395036091
395000091	394928092
395000091	394964093
380277200	380205204
380277200	380421205
380277200	380421206
395000095	394964093
395000095	395072093
395000095	394892094
357850488	357778473
357850488	357310486
357850488	358318477
302086232	302230235
302086232	302050237
302086232	302122226
293486322	293954328
293486322	293162310
293486322	293450305
405583423	405295428
405583423	405835415
405583423	405151426
298954358	298738354
298954358	299098366
298954358	299350366
416455666	416419665
416455666	416383666
416455666	416527666
210035557	209783560
210035557	210323555
210035557	210071573
398311921	398275921
398311921	398275923
398311921	398275925
382832792	382688789
382832792	383012793
382832792	382688788
397412279	397376282
397412279	397520282
397412279	397484284
403315913	403423910
403315913	403351909
403315913	403351918
416455663	416491662
416455663	416419664
416455663	416419665
336754370	336358376
336754370	336286364
336754370	337294369
310689958	310905955
310689958	310941957
310689958	311157954
377648838	377720838
377648838	377540838
377648838	377468838
246901830	246685838
246901830	246073826
246901830	246397809
190342768	190450772
190342768	190018762
190342768	190666759
180658677	180802688
180658677	180550660
180658677	181162663
391760089	391760091
391760089	391544088
391760089	391904084
270554002	270086007
270554002	270949991
270554002	270805987
257412525	255900512
257412525	258960547
257412525	253704595
194123858	194699847
194123858	194699873
194123858	194051830
387044690	387044688
387044690	386756690
387044690	386792684
394892064	394892065
394892064	394856063
394892064	394820064
394892065	394892064
394892065	394928066
394892065	394820064
261983257	262271260
261983257	262199267
261983257	262523253
349032160	349032162
349032160	348960160
349032160	348960162
349032162	349032160
349032162	348960162
349032162	348960163
199271843	199811845
199271843	198443846
199271843	199091867
195923847	196247841
195923847	196103857
195923847	196319852
397844250	397808248
397844250	397916251
397844250	397988250
387584752	387692750
387584752	387584756
387584752	387404749
184259193	184331187
184259193	183791194
184259193	184619183
179363738	180443742
179363738	177671725
179363738	178031775
385028325	384920323
385028325	384956323
385028325	384848323
273466636	273430636
273466636	273430639
273466636	273322641
395900977	396152977
395900977	395468973
395900977	395684963
416563700	416455702
416563700	416491697
416563700	416419699
389060501	389060502
389060501	389024500
389060501	389024506
389060502	389060501
389060502	389024500
389060502	389024506
394100037	394064039
394100037	394172039
394100037	393992037
394100039	394100041
394100039	394100040
394100039	394064041
396729106	396477108
396729106	396621098
396729106	396261095
326926242	326998235
326926242	327106248
326926242	327142236
381752702	381644710
381752702	382112700
381752702	382148698
421315663	421351663
421315663	422251634
421315663	419515587
388556484	388412486
388556484	388484492
388556484	388520494
251905060	252373063
251905060	251293063
251905060	252085033
396152076	396116077
396152076	396080076
396152076	396044076
394352309	394208310
394352309	394208311
394352309	394388304
198623210	198371220
198623210	198623223
198623210	199451210
382328814	382184816
382328814	382148813
382328814	382436809
343020137	342984100
343020137	343344100
343020137	344100163
394352303	394316302
394352303	394388304
394352303	394424303
396980133	397052133
396980133	397088131
396980133	397124132
189262750	189190742
189262750	189370740
189262750	189154764
390896147	390932149
390896147	390896144
390896147	390932144
237865132	238333141
237865132	237685112
237865132	237001147
390896144	390932144
390896144	390896147
390896144	390788145
397808080	397808081
397808080	397772081
397808080	395576114
397808081	397772081
397808081	397808080
397808081	397700080
384956789	384920789
384956789	384956786
384956789	384272796
189982640	190090643
189982640	190270642
189982640	189910668
386684080	386684076
386684080	386684083
386684080	386756085
260041585	259573582
260041585	258853568
260041585	259573543
215471607	215651607
215471607	215579615
215471607	215723617
402091461	402127462
402091461	402163465
402091461	402199466
384956786	384956789
384956786	384920789
384956786	384272796
393272174	384272332
393272174	384956330
393272174	393956110
393272174	393272045
393272177	393236177
393272177	393308176
393272177	393236178
397953173	398169174
397953173	398277178
397953173	398313170
393272172	393236171
393272172	393308171
393272172	393236170
202619895	202007889
202619895	202403878
202619895	202871912
405116111	405152123
405116111	404612113
405116111	405440098
381896862	382184860
381896862	382112856
381896862	382112868
404720158	404576152
404720158	405008154
404720158	404432164
397088101	397124100
397088101	397016102
397088101	397016099
424951621	422251634
424951621	425923545
424951621	421351663
406411769	406375769
406411769	406483759
406411769	406447758
270982949	270802965
270982949	270442940
270982949	271522968
356014421	356266416
356014421	356590420
356014421	355546411
381248722	381032724
381248722	381140728
381248722	384560874
439494337	439566343
439494337	439098335
439494337	438918341
227604725	227424728
227604725	227064722
227604725	227532705
396224037	396152038
396224037	396152036
396224037	396332039
378369280	378369278
378369280	378369285
378369280	378477287
398383966	398419964
398383966	398311967
398383966	398383963
341578543	341542546
341578543	341830540
341578543	341578553
398383962	398383963
398383962	398419964
398383962	398275965
398383963	398383962
398383963	398419964
398383963	398383960
244884834	245244827
244884834	244668846
244884834	245460838
231780284	231960272
231780284	231672298
231780284	232284277
366669380	366669378
366669380	366705375
366669380	366921380
402019910	402055908
402019910	402271907
402019910	402163903
226380508	226020503
226380508	226884495
226380508	227064493
388988718	388988722
388988718	388880714
388988718	389168716
227532637	227424642
227532637	227820649
227532637	228252635
218783423	219431445
218783423	218711453
218783423	218819455
394172123	394244124
394172123	394100121
394172123	394352125
200638857	200890853
200638857	200602865
200638857	200638847
387151988	387547983
387151988	387655987
387151988	386575986
357490021	357454023
357490021	357634020
357490021	357634022
297014372	297014386
297014372	296366385
297014372	296186368
285022298	285094302
285022298	285166309
285022298	284554307
382616218	382760220
382616218	382796216
382616218	382760225
376281232	376317233
376281232	376209237
376281232	376461228
399104960	398528984
399104960	398312979
399104960	398240984
207623750	207731735
207623750	208091737
207623750	207479768
196932140	197004120
196932140	197040160
196932140	196392120
417535107	418435104
417535107	417427107
417535107	417463102
382688245	382652251
382688245	382364247
382688245	382148249
392299937	392767934
392299937	392047926
392299937	392623923
379449033	379449017
379449033	380061018
379449033	379125012
204672066	204420062
204672066	204744077
204672066	205104098
268069266	267781233
268069266	267133302
268069266	267205209
290818231	290782228
290818231	290926229
290818231	290746235
389600689	389420682
389600689	389528683
389600689	389420681
393668152	393740152
393668152	393740153
393668152	393596150
417355663	417391659
417355663	417391658
417355663	417175660
358102103	358282097
358102103	358426102
358102103	357382088
397773108	397629117
397773108	397989117
397773108	398169099
377864785	377864784
377864785	377792783
377864785	377972783
238368570	237540566
238368570	238800544
238368570	237288573
381068794	380996797
381068794	381248794
381068794	381212787
239881183	240313183
239881183	240133195
239881183	239089196
398600130	398636133
398600130	398852127
398600130	398816132
197110803	197290802
197110803	197722798
197110803	197002822
342084483	342156498
342084483	344136481
342084483	344604477
375453010	375669015
375453010	375021017
375453010	375380996
228972287	228504296
228972287	229584282
228972287	229584301
390644423	390464426
390644423	390428417
390644423	390356427
356194044	356302045
356194044	356302047
356194044	356230035
366561387	366669380
366561387	366849390
366561387	366345394
382905353	382941357
382905353	382797348
382905353	383049363
282034349	282034350
282034349	281962348
282034349	281818341
398419964	398383963
398419964	398383966
398419964	398383962
187138763	187030762
187138763	187138757
187138763	187354757
392948355	392912361
392948355	392804361
392948355	393200359
239125397	239701396
239125397	239305415
239125397	239341379
402235453	402307451
402235453	402091461
402235453	402127462
233832291	233400278
233832291	233472308
233832291	233112293
302522447	302234457
302522447	303062445
302522447	301982452
398815627	398815631
398815627	399031627
398815627	398563631
317530046	317134048
317530046	317530066
317530046	317062026
236245208	235849216
236245208	235741189
236245208	236461237
392552219	392516220
392552219	392480219
392552219	392624218
395036269	395036270
395036269	395108270
395036269	395144269
379701332	379701333
379701332	379449333
379701332	379737342
302954465	303242466
302954465	302738474
302954465	303134478
382652836	382364837
382652836	382796826
382652836	382184839
374409357	374337360
374409357	374517353
374409357	374589353
357166112	357166132
357166112	357022090
357166112	357382088
223823480	224543475
223823480	222851468
223823480	224471455
233940417	233796407
233940417	232932424
233940417	234192388
346152173	346080173
346152173	346080175
346152173	346404172
399320175	399284173
399320175	399212174
399320175	399428173
397879682	397159546
397879682	397483551
397879682	397591559
241752898	241932898
241752898	242004882
241752898	242400892
309001710	309073705
309001710	308713699
309001710	309829707
389816611	389744605
389816611	389600614
389816611	389528611
190272152	190020123
190272152	191352148
190272152	188904167
398132257	398096257
398132257	398168256
398132257	398168258
398132254	398168256
398132254	398132257
398132254	398096257
292978213	292870210
292978213	293122208
292978213	292978203
397880262	397952259
397880262	397952258
397880262	397808258
253741526	253741533
253741526	253165511
253741526	253021543
394819837	394855839
394819837	394675842
394819837	394963831
280562150	280310157
280562150	280742138
280562150	280670124
274978667	275014666
274978667	274870663
274978667	274870660
184691998	184691977
184691998	184800022
184691998	184260023
177598738	178822743
177598738	178858737
177598738	177310702
387116221	386936221
387116221	387008227
387116221	387116228
382760350	382796351
382760350	382616348
382760350	382760359
253381838	252913838
253381838	252733829
253381838	254101827
387116228	387008227
387116228	387080232
387116228	387116221
382760359	382868362
382760359	382976366
382760359	382796351
405187721	405439723
405187721	405619728
405187721	404719716
415555672	415447673
415555672	416743702
415555672	415591666
398095914	398095916
398095914	398167914
398095914	398059912
398095916	398059916
398095916	398095914
398095916	398167914
388484693	388448694
388484693	388484691
388484693	388592692
388484691	388484689
388484691	388484693
388484691	388484688
388484697	388448697
388484697	388520698
388484697	388556697
393776224	393812224
393776224	393812226
393776224	393704222
391472404	391400402
391472404	391256403
391472404	391364398
206111158	206111167
206111158	206291168
206111158	205643162
207262903	207262907
207262903	207118893
207262903	207658905
199702860	199738858
199702860	199702857
199702860	199810860
207262907	207262903
207262907	207550912
207262907	207658905
372429248	372429245
372429248	372321255
372429248	372717251
395359566	395179563
395359566	395467572
395359566	395179571
237360351	236892343
237360351	238008350
237360351	237972343
201719702	202043715
201719702	200891703
201719702	202583690
207084176	207624187
207084176	207192157
207084176	206400168
194411915	194771928
194411915	193943898
194411915	194771883
291070225	291106226
291070225	290962225
291070225	290998228
397627648	397735650
397627648	397483646
397627648	397699644
196103900	195851910
196103900	196391911
196103900	196103922
353817713	354069715
353817713	354177713
353817713	354069725
198010863	198010862
198010863	198082860
198010863	198262868
388952682	388988680
388952682	389060682
388952682	388952686
388952686	388952688
388952686	389024689
388952686	388808686
388952688	388952686
388952688	389024689
388952688	388988692
399391864	399463865
399391864	399499863
399391864	399391860
250211065	250283063
250211065	250139063
250211065	250499042
399391860	399319860
399391860	399391857
399391860	399391864
402667913	402631909
402667913	402811914
402667913	402487907
215002930	214858925
215002930	214570913
215002930	214390913
393848030	393884032
393848030	393776031
393848030	393740031
249492908	249744889
249492908	249672932
249492908	250392917
393848036	393812036
393848036	393848035
393848036	393812035
218963257	219143258
218963257	218999250
218963257	219179253
383300656	385964706
383300656	382940652
383300656	382868658
395000004	395000005
395000004	394964005
395000004	394928004
339382558	339634563
339382558	339022558
339382558	339094551
372213150	372033156
372213150	372177158
372213150	371997143
212412210	212772207
212412210	212124217
212412210	212700197
397987931	398095930
397987931	398023929
397987931	398131928
295858158	295822155
295858158	296362155
295858158	295570143
286824401	288372409
286824401	285492450
286824401	286248470
377289265	377397271
377289265	377037263
377289265	377001265
386108233	386072231
386108233	386180232
386108233	386216233
315694188	315154183
315694188	317890206
315694188	316126115
415123534	414655544
415123534	413935528
415123534	413935523
282252933	285312943
282252933	286320948
282252933	281569046
395108091	395036091
395108091	395180088
395108091	395000091
377540768	377540769
377540768	377540770
377540768	377540771
377540769	377540768
377540769	377540770
377540769	377540771
426535267	425815260
426535267	426679260
426535267	426895256
383408480	383372484
383408480	383696479
383408480	383732484
395936121	396080121
395936121	395792123
395936121	396116121
234625075	235201098
234625075	235237101
234625075	233401068
312058020	312274004
312058020	311590004
312058020	310798035
385533088	385461085
385533088	385785094
385533088	386109121
171154648	171262642
171154648	170974638
171154648	170758641
356878070	356842068
356878070	356698072
356878070	357058073
300866233	301190225
300866233	300326238
300866233	301082218
218424690	218100687
218424690	218352673
218424690	217560695
388052423	387944424
388052423	388196419
388052423	392732384
297086272	296654268
297086272	297482282
297086272	296582283
307489713	306877742
307489713	308713699
307489713	309001710
389240677	389312678
389240677	389276679
389240677	389312675
389240673	389276674
389240673	389312672
389240673	389312675
407347735	407131738
407347735	407311728
407347735	407023731
222743452	222671452
222743452	223031453
222743452	223103443
403136042	403424044
403136042	403208036
403136042	403460037
197004120	196392120
197004120	197580111
197004120	196932140
394640038	394748039
394640038	394604035
394640038	393164037
394640033	394676032
394640033	394568033
394640033	394604035
398779592	398959591
398779592	398959594
398779592	398887600
342730560	342478561
342730560	342658552
342730560	342442565
381572430	381572433
381572430	381500427
381572430	381716433
220440862	220440852
220440862	220224872
220440862	220152872
283258438	283150434
283258438	283150443
283258438	282934427
381572433	381572430
381572433	381716433
381572433	381500427
265801770	265945752
265801770	264901772
265801770	267097776
260725963	260041975
260725963	260473988
260725963	259789965
396224247	396188248
396224247	396296245
396224247	396116246
389168716	389204715
389168716	389240715
389168716	389312715
395359828	395431827
395359828	395359832
395359828	395215824
259426981	259570985
259426981	259138975
259426981	260003004
395359821	395215824
395359821	395431827
395359821	395179825
395468011	395468009
395468011	395468013
395468011	395540011
416851140	416851144
416851140	416959135
416851140	417103137
416851144	416851140
416851144	416563141
416851144	416563139
395648025	395540026
395648025	395792023
395648025	395540021
399141042	399285040
399141042	399141047
399141042	398961044
236819513	236819515
236819513	237251518
236819513	236459503
236819515	236819513
236819515	237251518
236819515	236459503
397735978	397843978
397735978	397771981
397735978	397627979
398743467	398707462
398743467	398563470
398743467	398635472
283150443	283258438
283150443	283150434
283150443	282934427
203411420	204239438
203411420	204491415
203411420	202727453
395900223	395936227
395900223	395828219
395900223	396008228
317028521	315264528
317028521	314544505
317028521	316812592
403963795	403891798
403963795	404035798
403963795	403819797
218712770	219000780
218712770	218244773
218712770	218532757
267130967	267058980
267130967	267670968
267130967	267778965
403280153	403352154
403280153	403388160
403280153	403424144
402200141	402380155
402200141	401768134
402200141	402488154
395683828	395719825
395683828	395575825
395683828	395575824
267889001	268213030
267889001	268681029
267889001	266664987
359721575	359793578
359721575	359721582
359721575	359793582
416744246	417176250
416744246	417068237
416744246	417104235
205139582	205139593
205139582	205499597
205139582	204743565
360729560	360657560
360729560	360369561
360729560	360837570
385208207	385316207
385208207	385352206
385208207	384920211
382868737	382832733
382868737	382760744
382868737	382832744
395396266	395432266
395396266	395432267
395396266	395324266
248521097	248233095
248521097	248485107
248521097	247909102
341650411	341830404
341650411	342046418
341650411	341794425
395396262	395324261
395396262	395396263
395396262	395396261
395396263	395396262
395396263	395324261
395396263	395360264
395396261	395396262
395396261	395324261
395396261	395360260
277322150	277538165
277322150	277862160
277322150	277610132
410588110	410120099
410588110	410084090
410588110	410696087
354358321	353170326
354358321	355582347
354358321	353782363
395396268	395432269
395396268	395432267
395396268	395324268
189730673	189910668
189730673	189838682
189730673	189370665
200782830	200890833
200782830	201070828
200782830	200530835
375021278	374841275
375021278	375201281
375021278	374877273
386432199	386468197
386432199	386288198
386432199	386180199
198298882	198262882
198298882	198370883
198298882	198298878
302230074	302518076
302230074	302662077
302230074	302338087
384992074	385136076
384992074	385100091
384992074	384992068
400760127	400832125
400760127	400904127
400760127	400940128
343560175	344100163
343560175	342912190
343560175	343272198
243337702	242905702
243337702	244021690
243337702	242977680
170686637	170614640
170686637	170758641
170686637	170542640
380420776	380312779
380420776	380600774
380420776	380456769
379268854	379160853
379268854	379376842
379268854	378800848
226164917	225768942
226164917	227064930
226164917	226776885
384632745	384560745
384632745	384704745
384632745	384596743
396476154	396476155
396476154	396548155
396476154	396512157
396476155	396476154
396476155	396548155
396476155	396512157
307561533	307885555
307561533	306949506
307561533	307165503
394136020	394208023
394136020	393992021
394136020	394280022
196823600	196679587
196823600	196463610
196823600	197363590
396692247	396800247
396692247	396800246
396692247	396800244
259177063	258565065
259177063	259861050
259177063	260221052
397304219	397448216
397304219	397232225
397304219	397160213
344100163	344460157
344100163	343560175
344100163	345180165
403999894	403963893
403999894	403927895
403999894	404071896
371997143	371817145
371997143	372213150
371997143	372357140
239699408	239879393
239699408	240491422
239699408	240491430
399572261	399464262
399572261	399428259
399572261	399392263
397231772	397087771
397231772	397267767
397231772	397339768
180550660	180478657
180550660	181162663
180550660	180658677
404971800	404719799
404971800	404971792
404971800	405043808
401263654	401443659
401263654	401407644
401263654	401515669
361881435	361593444
361881435	361449440
361881435	362313455
247621538	247333533
247621538	247873525
247621538	248269523
296366033	296222040
296366033	296978027
296366033	296006005
397413061	397485066
397413061	397413053
397413061	397197054
242508518	243192498
242508518	241680538
242508518	243984519
233112155	233220167
233112155	232644170
233112155	233544175
421171467	420991460
421171467	421207497
421171467	420271484
348382730	348202726
348382730	348670730
348382730	348022730
235272915	236244935
235272915	233940913
235272915	236424938
403208036	403460037
403208036	403136042
403208036	403424044
394639790	394711795
394639790	394783787
394639790	394819793
387332871	387188859
387332871	387692862
387332871	388196747
383336607	383480604
383336607	383300600
383336607	383012613
395431827	395359828
395431827	395575825
395431827	395575824
382364850	382112856
382364850	382112843
382364850	382184859
232392500	232464474
232392500	232212527
232392500	231204493
194698795	194662792
194698795	194518785
194698795	194158792
313318228	315154183
313318228	315694188
313318228	311842142
189623847	189839872
189623847	188903870
189623847	189119808
416131169	415987168
416131169	415987167
416131169	416167178
221124780	221304785
221124780	221592779
221124780	220872793
270086007	270194020
270086007	270554002
270086007	269617992
384956438	384992433
384956438	385208434
384956438	385280439
365123032	365986978
365123032	366202979
365123032	360694992
381140705	381644710
381140705	381572715
381140705	381752702
190090757	190018762
190090757	190342768
190090757	190558755
246936992	246972982
246936992	246721005
246936992	247333005
388521204	387009181
388521204	389133144
388521204	390249161
225299472	224939472
225299472	225443457
225299472	225839465
377109296	377109293
377109296	376929288
377109296	376821290
402991470	402919475
402991470	403027470
402991470	403063477
199198812	199090810
199198812	199162808
199198812	199378817
259462906	260614924
259462906	260578873
259462906	260506866
237253336	236965320
237253336	237613360
237253336	237757361
245389621	245821627
245389621	244921630
245389621	246253623
402991478	403063477
402991478	402919475
402991478	403027482
377109293	377109296
377109293	376929288
377109293	376821290
278506744	277822735
278506744	277678728
278506744	277354734
398779921	398743922
398779921	398815919
398779921	398599924
187750902	186958938
187750902	188578940
187750902	189298935
397664079	397700080
397664079	397628081
397664079	395576114
311126055	310946049
311126055	311414042
311126055	310802068
211043593	210971581
211043593	211151605
211043593	211583592
366418755	366202773
366418755	365014776
366418755	365554709
375380987	375236983
375380987	375380996
375380987	375092973
273358956	273250980
273358956	274258952
273358956	273898977
195311687	195491700
195311687	195023672
195311687	196139683
291038331	291362338
291038331	291722335
291038331	291434315
391760299	391724297
391760299	391832297
391760299	391832301
395287895	395107896
395287895	395179896
395287895	395251891
327142227	327214230
327142227	327250221
327142227	326998235
173710629	173278617
173710629	174178640
173710629	174322637
372609147	372537153
372609147	372789143
372609147	372357140
416275981	384272332
416275981	384956330
416275981	393956110
416275981	393272045
211619572	212123568
211619572	211943585
211619572	211151560
310514022	310730041
310514022	311126002
310514022	310946049
402092120	402056122
402092120	401948125
402092120	401912113
356698072	356878070
356698072	356842068
356698072	356878077
382976366	383120368
382976366	382868362
382976366	382760359
205822900	205858903
205822900	205750905
205822900	205858893
397699674	397735673
397699674	397627674
397699674	397771675
396404028	396404027
396404028	396332027
396404028	396296030
300538260	300646256
300538260	300718261
300538260	300646253
377109258	377037263
377109258	377001265
377109258	377289265
193763470	193619455
193763470	193691490
193763470	193439450
389456541	389564539
389456541	389348545
389456541	389240543
209531902	209279910
209531902	209963907
209531902	209783890
286318359	286282355
286318359	286462356
286318359	286354354
397483664	397555664
397483664	397519661
397483664	397447668
384776097	384704095
384776097	384668094
384776097	384884102
242400718	242220737
242400718	242076700
242400718	242220695
218640832	218712847
218640832	218568849
218640832	217992833
244632970	244740963
244632970	244416982
244632970	244272990
399428173	399320175
399428173	399284173
399428173	399212174
193079765	193331780
193079765	193619777
193079765	193439745
206759915	207119912
206759915	206615905
206759915	206399920
390967989	391075985
390967989	391255981
390967989	390859978
394604188	394784184
394604188	394568195
394604188	394280185
395935674	396007685
395935674	396367674
395935674	395683655
397988069	397988068
397988069	398024067
397988069	397808068
397988068	398024067
397988068	397988069
397988068	397844065
399427810	399355808
399427810	399499813
399427810	399427814
399427814	399499813
399427814	398167866
399427814	399499815
421927044	421783041
421927044	421567050
421927044	421639053
278758505	278722498
278758505	278938500
278758505	278578512
347050523	347590521
347050523	346726500
347050523	347338498
226884483	226632477
226884483	226920473
226884483	227064493
398095857	398131855
398095857	398167855
398095857	398203858
407383767	407095772
407383767	407851765
407383767	407347781
393128149	393128151
393128149	393200150
393128149	393020150
403999467	403891467
403999467	403675470
403999467	403639474
388412486	388556484
388412486	388484492
388412486	388484494
440934524	441006511
440934524	440574513
440934524	441042508
392336124	392336121
392336124	392192125
392336124	392408120
403783753	403747752
403783753	403747758
403783753	403747772
392336121	392408120
392336121	392372119
392336121	392300119
393632283	393704283
393632283	393668285
393632283	393704281
388664059	388628056
388664059	388520064
388664059	388556066
290098288	290242285
290098288	290278276
290098288	289738277
396548178	396476179
396548178	396584180
396548178	396584174
439566343	439494337
439566343	439098335
439566343	438918341
342154398	342262403
342154398	342406405
342154398	341830404
384776326	384848323
384776326	384884327
384776326	384632327
355906472	355654461
355906472	355258475
355906472	356230456
296978027	296366033
296978027	296222040
296978027	298166027
384128704	384056701
384128704	384236702
384128704	383984703
195491700	195311687
195491700	196139683
195491700	195023672
392480339	392444346
392480339	392804340
392480339	392804336
399103814	399175815
399103814	399283814
399103814	398995809
237181064	237253051
237181064	238153085
237181064	237973035
202259458	202619462
202259458	202727453
202259458	202079482
241105028	241177022
241105028	241033038
241105028	241501038
267382995	266986995
267382995	267562985
267382995	267779003
401191765	401083774
401191765	401515756
401191765	401119778
394495953	394459954
394495953	394351952
394495953	394279952
378800908	378620915
378800908	378692892
378800908	379232897
268970092	268034072
268970092	269114058
268970092	267710104
392876217	393092219
392876217	392876223
392876217	392660216
308426112	308246118
308426112	308714107
308426112	308822107
415304001	415160001
415304001	415015998
415304001	414836007
391616285	391580285
391616285	391652283
391616285	391472285
400868177	400724178
400868177	400652179
400868177	401156172
346258466	346438466
346258466	346186461
346258466	346114473
403856149	403424144
403856149	403964162
403856149	403352154
389564676	389528676
389564676	389492677
389564676	389528678
202943302	203663307
202943302	203771297
202943302	203771318
210324453	211692425
210324453	209856402
210324453	212772444
227280803	227244777
227280803	226524787
227280803	226200788
373473305	373437308
373473305	373149298
373473305	373977307
375057095	374553105
375057095	375777100
375057095	375489112
206615905	206759915
206615905	207011897
206615905	206399892
385137010	385101008
385137010	384957011
